title,part_of_speech,definition,current_etymology
պոստմոդեռնիզմ,noun,['postmodernism.'],
պորտաբույծ,noun,"['sponger, parasite.']",
պռոստը տակ,,"['for no reason, just because.']",
պրակտիկանտ,noun,"['intern, trainee.']",
պրոլետարիատ,noun,"['proletariat working class or lower class.', 'proletariat (working class or lower class).']",
ջերմություն,noun,"['heat, warmth.', '(physics) heat.', '(figuratively) warmth, cordiality.', '(figuratively) ardour.',",
ջհուդամասոն,noun,"['often, jocular a participant of the.', '(often humorous) a participant of the Judeo-Masonic conspi",
ջղայնանալ,verb,"['to be irritated, annoyed.', 'to be angry.']",
ջրարջանման շուն,,"['raccoon dog, tanuki.']",
ռաջաստանի,noun,"['Rajasthani language.', 'Rajasthani (language).']",
ռեզերվիստ,noun,"['military reservist.', '(military) reservist.']",
ռմբապաստարան,noun,"['bomb shelter, air-raid shelter.']",
ռուսուլման,noun,"['derogatory a rabid pro-Russian.', '(derogatory) a rabid pro-Russian.']",
ռևիզիոնիզմ,noun,"['historiography revisionism.', '(historiography) revisionism.', '(Marxism) revisionism.']",
ռևոլյուցիա,noun,"['dated.', '(dated) synonym of հեղափոխություն (heġapʻoxutʻyun).']",
սակավախոս,adj,"['taciturn, reserved.']",
սահմանափակ,adj,"['limited.', '(figuratively) limited, restricted, narrow, few.']",
սահմանափակել,verb,"['to limit, restrict.', 'to curb, constrain.']",
սանտիմետր,noun,['centimetre.'],
սառը զենք,,['cold weapon.'],
սարսափահարել,verb,"['to terrify, to horrify.']",
սեղմասկավառակ,noun,"['CD, compact disc.']",
սենյակային ջերմաստիճան,,['room temperature.'],
սիրահարվել,verb,['to fall in love.'],
սկզբունքայնություն,noun,"[""adherence to one's principles.""]",
սկումբրիա,noun,['mackerel.'],
սնանկանալ,verb,"['intransitive to go bankrupt.', '(intransitive) to go bankrupt.']",
սոցիալիզմ,noun,['socialism.'],
սուլուգունի,noun,"['suluguni, sulguni cheese.', 'suluguni, sulguni (cheese).']",
սպասարկում,noun,"['service customers, maintenance machinery, hospitality business.', 'service (customers), maintenanc",
սրտաշարժել,verb,"['to move, to touch, to affect.']",
սքեյթբորդ,noun,['skateboard.'],
վարագույր,noun,['curtain.'],
վարորդական վկայական,,"[""driver's license.""]",
վարչապետացու,noun,"['informal prime-ministerial candidate.', '(informal) prime-ministerial candidate.']",
վարպետության դաս,,['master class.'],
վարպետություն,noun,"['mastery, workmanship, skill.']",
վերադառնալ,verb,"['to return, to come back.']",
վերազինում,noun,"['rearmament.', 'refitting, reequipment, upgrade of the capabilities.']",
վերամարմնավորում,noun,['reincarnation.'],
վերամբարձ կռունկ,,['crane lifting machine.'],
վերուվարել,verb,"['to bounce, to shake (to cause to move up and down).']",
վերջակետել,verb,"['to end, to finish.', '(rare) to end, to finish.']",
վերջավորել,verb,"['to end a line of poetry with a rhyme.', '(literary) to end a line of poetry with a rhyme.', '(arch",
վիճակագրություն,noun,"['statistics.', '(obsolete) description of a state, a country.']",
վիշապաձուկ,noun,"['վիշապաձուկ|page=39|section=407}} / [Non-English or unclear definition removed.].', 'sperm whale, c",
վիրահատել,verb,['to perform surgery; to operate on.'],
վոլեյբոլիստ,noun,"['volleyball player, volleyballer.']",
վտանգավոր,adj,"['dangerous, perilous.', 'scary, frightening, dreadful, terrifying.', 'serious, malignant.']",
տարաբանվոր,noun,['unskilled labourer; odd-job man.'],
տարածություն,noun,"['space.', 'area, surface.', 'land, territory.', 'volume.']",
տարբերություն,noun,['difference.'],
տարերային աղետ,,['natural disaster.'],
տարօրինակ,adj,"['strange, weird, odd.']",
տեխնոլոգիա,noun,['technology.'],
տեկտոնիկա,noun,"[""geology tectonics study of Earth's crustal movements and structural features."", ""(geology) tectoni",
տեղափոխել,verb,"['transitive to transfer, to move.', '(transitive) to transfer, to move.']",
տեսականորեն,adv,['theoretically.'],
տեսանյութ,noun,"['video material, video, footage.']",
տիկնայք և պարոնայք,,['idiomatic ladies and gentlemen.'],
տրամաբանական,adj,"['logical of or pertaining to logic.', 'logical (of or pertaining to logic).', 'logical (in agreemen",
տրանսպորտ,noun,"['transport, transportation.', 'transport (vehicle).']",
տրիբոլոգիա,noun,['tribology.'],
րաբունապետ,noun,"['historical head teacher, headmaster, rabunapet learned master in a college of high theological and",
ցավազրկող,noun,"['inflection of ցավազրկել.', 'subject participle of ցավազրկել (cʻavazrkel).', '(pharmacology) analge",
ցեղասպանություն,noun,['genocide.'],
փաթեթավորել,verb,"['to pack, wrap.']",
փոխանակման կետ,,"['bureau de change, currency exchange place where foreign currency can be exchanged.']",
փրկարար օղակ,,"['life ring, life buoy, life preserver.']",
քաղաքապետացու,noun,"['informal candidate for the post of a mayor.', '(informal) candidate for the post of a mayor.']",
քաղաքատիպ ավան,,['urban-type settlement.'],
քաղբանտարկյալ,noun,"['Acronym of քաղաքական բանտարկյալ / [Non-English or unclear definition removed.].', 'acronym of քաղա",
քաղբյուրո,noun,"['politburo.', 'acronym of քաղաքական բյուրո (kʻaġakʻakan byuro), politburo.']",
քամահրանք,noun,"['contempt, scorn, disdain.']",
քաչալություն,noun,['baldness.'],
քաքնեմ աչքդ,,['vulgar fuck you! fuck off! go fuck yourself!'],
քաքնեմ բերանդ,,['vulgar fuck you! fuck off! go fuck yourself!'],
քիմմաքրում,noun,"[': dry cleaning.', 'acronym of քիմիական մաքրում (kʻimiakan makʻrum): dry cleaning.']",
քյանդրբազ,noun,"['dialectal, colloquial ropedancer, tightrope walker, ropewalker.', '(dialectal, colloquial) ropedan",
քննադատել,verb,['to criticize.'],
քունեմ աչքդ,,['vulgar fuck you! fuck off! go fuck yourself!'],
քունեմ բերանդ,,['vulgar fuck you! fuck off! go fuck yourself!'],
քրեակատարողական,adj,"['correctional, penitentiary, penal.']",
օգտակար մոդել,,['patent law utility model.'],
օդատիեզերական,adj,['aerospace.'],
օժանդակ բայ,,['grammar auxiliary verb.'],
օմբուդսմեն,noun,['ombudsman.'],
օրենքով գող,,['thief in law.'],
ֆակուլտետ,noun,"['faculty, department, school, college division of a university.', 'faculty, department, school, col",
ֆիզիոլոգիա,noun,['physiology.'],
ֆիզկուլտուրա,noun,"['physical education, physical culture, gymnastics, sport.']",
ֆոկուսնիկ,noun,"['magician, illusionist, conjurer.']",
ֆունտ ստեռլինգ,,['pound sterling.'],
ֆրամպուազ,noun,"['raspberry fruit.', 'raspberry (fruit).']",
ագահութիւն,noun,"['The state or quality of being greedy; greed, avarice, covetousness.']",
ազատագրական,adjective,"['liberational, liberatory, emancipationist, relating to, or aiding, liberation.']",
ազատագրութիւն,noun,"['manumission, emancipation.']",
ազատագրուիլ,verb,"['to be emancipated, to be set free, to be freed, to be liberated.']",
ազատագրումն,noun,['liberation.'],
ազատականութիւն,noun,['liberalism.'],
ազատատենչ,adjective,"['thirsty after liberty, freedom-loving, liberty-loving.']",
ազգագրութիւն,noun,['ethnography.'],
ազգամիջեան,adjective,"['occurring between different nations or ethnic groups, interethnic.']",
ազգայնականութիւն,noun,['nationalism.'],
ազգայնանալ,verb,"['to become national; to acquire national characteristics or identity; to nationalize (culturally), ",
ազգայնաշունչ,adjective,"['nationalistic, patriotic, containing a patriotic spirit.']",
ազգայնացնել,verb,['to nationalize.'],
ազգայնացումն,noun,['nationalization.'],
ազգայնութիւն,noun,['nation; nationalistic spirit; nationality.'],
ազգանուէր,adjective,"['dedicated to the nation, working for the benefit of the people, patriotic, devoted to the nation.'",
ազգապահպանումն,noun,['protection of national identity.'],
ազգասիրութիւն,noun,['patriotism.'],
ազգութիւն,noun,['nation; nationality.'],
ազդարարութիւն,noun,"['notice, summation, monition, denunciation, advice, warning.']",
ազդեցութիւն,noun,"['influence, impression.']",
ազնուազարմ,adjective,"['high-born, noble, illustrious, of a noble family.']",
ազնուական,adjective,"['noble, aristocratic, genteel, gentle; high, grand, excellent, beautiful; nobleman, aristocrat.']",
ազնուականութիւն,noun,['Nobility; the state or quality of being noble; Noble rank or title; The noble class as a social gr,
ազնուանալ,verb,"['to be ennobled, exalted, to grow better, to become noble, to mend, to refine.']",
ազնուասիրտ,adjective,"['who has a noble heart, noble-hearted, high-hearted.']",
ազնուացնել,verb,"['to ennoble, to improve, to ameliorate, to refine, to elevate.']",
ազնուացումն,noun,"['nobilitation, ennoblement, elevation.']",
ազնուութիւն,noun,"['gentleness, nobleness, fineness, civility, kindness, courtesy, dignity, nobility.']",
ալեկոծութիւն,noun,"['storm, tempest, agitation, tempestuousness, waviness.']",
ախոյեանութիւն,noun,"['championship; competition, rivalry.']",
ախորժաբեր,adjective,"['appetizing, attractive; appetizer.']",
ախտաճանաչումն,noun,['diagnosis.'],
ածանցումն,noun,['derivation.'],
ակնարկութիւն,noun,"['allusion, reference, remark, sign, mark, meaning.']",
ակնկալութիւն,noun,"['expectation, pretention, hope.']",
ակնկալուիլ,verb,"['to be expected, to be hoped for.']",
ահագնութիւն,noun,"['horror, enormity, dreadfulness, terribleness, hugeness, tremendousness.']",
ահեղութիւն,noun,"['dreadfulness, formidableness.']",
աղանդաւոր,noun,"['Sectarian, heretic, follower of a sect; Magical, sorcerous.']",
աղաւաղուիլ,verb,"['to be distorted, deformed, corrupted, misrepresented; to be altered, misstated, or disfigured — wh",
աղաւաղումն,noun,"['corruption, deterioration, alteration.']",
աղբերաբար,adverb,"['like a fountain, abundantly, copiously, plentifully.']",
աղմկայարոյց,adjective,"['causing or creating noise or uproar; scandalous, sensational, controversial.']",
աղուորութիւն,noun,"['beauty, fineness, prettiness, niceness.']",
աղտոտութիւն,noun,"['dirtiness, filthiness; filth; indecency, a detestable act.']",
